transaction_id,final_amount
288edaa8-0711-4926-807a-d8a201d1bda9,78.0
288f71aa-65c2-4d51-bb19-3d3ad7a05b76,76.5
2890bacf-6778-4187-9590-84991f80dfa3,76.0
2890d2ec-e816-4b7a-b545-88ffcbbcc8f0,76.5
2891cec9-97ab-4ca3-9903-b387072a94f8,77.5
289203f6-70b3-4197-a50b-b219013b6979,78.0
289ec03e-e019-4b01-933d-b84d9a61e1a1,81.0
289f2e8b-3949-4150-af46-e3413018c700,75.0
28a12c0a-274b-4531-8c4d-48f34b23a48d,88.5
28a1930c-d926-4d99-8e26-ca882786205e,81.0
28a253fa-c8fd-46f4-94ab-6ecb2c1276db,84.0
28a5ccdb-da33-4139-af31-024dc4c3c268,81.0
28a5e0b2-9da1-479e-ade3-2a1826de3fe4,84.0
28a6ff64-de2e-4f8d-b554-2bb7c537647f,78.0
28a9496d-6005-4e36-bf26-dd71c7947612,81.0
28ab8b04-c68f-4f78-9cbe-710158457cda,75.0
28ac69b8-b80d-40f0-917d-c5861b4fa73c,75.0
28ae8506-6445-411b-a08c-4ad265f93b9a,77.0
28afad42-f72d-42f5-882d-8456f865a663,80.91
28b4d951-441b-451d-9310-b60da4593347,75.0
28b8137f-62d6-4865-92cd-0dbbd3b997dd,76.5
28bbc6b6-5723-4d50-8e90-2b56ad255422,76.0
28bc7010-fe6c-48ed-b068-44c43637c132,76.0
28be4d2e-d707-40ba-a9a0-6b613da554b5,75.0
28be5ca8-06d1-411a-9f91-d7ceb8a05245,79.5
28bf3314-d480-4269-82b8-c404f325cfbf,78.0
28c05a62-8fe4-4b5f-88f8-e810e39297ff,76.0
28c157bf-c82b-46b2-93c5-ae021314395f,75.0
28c419b5-570f-4b15-92ec-13a6060c40d9,85.5
28c41d76-6723-41d4-8132-d6c3d67c99ff,82.5
28c688e9-3d24-42cf-b95c-e65debcc7736,78.0
28c6b11d-2a6c-4e83-a241-4ea7522cc8c1,76.5
28cc9307-b71a-4b64-a95a-8faec640ae2e,78.0
28cd9d1d-47d6-43a3-b99b-7a47a60a9668,79.5
28cdc97d-2dd4-4a44-a1b7-5510ba77f7bf,81.0
28d121be-06e7-48e2-aa9f-4dc1d635eaf4,76.0
28d6705d-dce5-4f38-a3d3-6e9caaa555a5,81.0
28d6e5e0-f531-47ba-9e3c-88d9b60d70a0,90.0
28d9b432-d2c1-4a22-b426-a681a02e6cf2,78.0
28db1d62-ee95-45d5-a0ae-926ab207573d,75.5
28db3853-eb30-44c1-958b-e30ec91217a4,76.5
28dbc397-37c7-4679-9228-ff9bf0cfbdd3,76.5
28dbe5ec-380a-4a77-a059-901e3bc499d2,76.0
28dc1ae0-d7aa-4934-9885-369dbec4e26c,75.0
28e12a54-8fd3-4cb5-a40d-541c14e94544,78.0
28e15b1c-f25c-4fdc-8779-b0584db656d8,76.5
28e25c31-4c8b-4004-9a44-985fd47d956d,80.37
28e3185d-c17f-428e-9134-d80382ff566f,79.5
28e72d90-d2d5-49e6-9c74-7b654f93fe0c,81.0
28e91ed0-f9fb-4540-89c8-49d93a99578d,84.0
28eae76c-7c90-47d4-aa71-08ef86802954,77.0
28eafabb-e421-4632-94eb-1417f6ecdf1c,76.5
28ecde77-2b18-434a-82e7-9abcd12654a1,85.5
28ed5ee9-d614-4b92-86b6-8db7c19596eb,87.0
28f13387-ebab-4b69-ac45-1df489272281,76.5
28f54367-6fd9-4588-8b08-485d0be8be54,78.0
28f6eb6d-579f-4ea6-99e8-87390eff329d,75.0
28f7a110-3ef6-491a-a3d2-58f38cf1c847,76.5
28fa0e41-eec5-47c5-a695-f2aa556ddad1,78.0
28fd15fd-cc35-4b8d-a809-9cc8a6900a46,88.5
28fd4360-c5f3-4c57-b381-3a9af4039815,75.0
28fe322d-ba58-4e66-bc81-7fb7b2053d9b,77.0
29010e07-5204-41de-a3ab-5eadda4fab1f,85.5
2901d90c-ba0f-45de-ac3a-94b0cb1b5160,75.5
29044551-add2-4823-ab29-753934a12cc1,75.0
29079531-4c69-4053-b467-b7b9ed023bd9,79.5
290ba790-4fc2-4dcd-a1d8-0c3761e830e5,75.5
290d8a9e-75e1-4776-8fc4-917093f42a27,84.0
29107082-0949-4328-9bf3-9ef890228183,81.0
29115d2d-4a6d-451e-90c9-2f7615cbcbf3,87.0
29151511-261b-4754-b499-45e11d80b55f,76.5
2916a05e-901b-4ee0-983e-40ea42a71e66,84.0
29181a7a-d521-40c0-bcbb-5766a808c8af,76.5
2918ace6-1427-4608-a5e7-f99a123b6557,78.5
2918c1d6-6217-489a-b8d0-3f13f01fceb9,76.5
2919fb5a-fb9b-4f87-8046-f038074e82a1,75.0
291af31f-0c67-470c-aaf2-2b5a61c65bc8,75.0
29219b49-74b3-43ed-9a1b-0f3dcfc09d0c,78.0
2921df97-65ff-4b10-b0af-a6476c031917,75.5
292378d3-bc8d-43a6-a6e4-4483b336c462,76.5
29253850-eb61-44e7-a1ff-79056e2b09d3,76.5
292b424e-91ee-46d0-8606-da08648b10b5,75.0
292c5e03-8811-4dfe-bff9-4a75013b6d5b,76.0
292c9cdc-ea2c-4be2-a8a9-993cd7d14ae8,90.0
292da614-3671-4cff-96f8-855c9ca41f7b,76.5
292e60ec-d3e2-495f-9551-774611f014d1,84.0
292ed90e-481c-4355-b3af-8b3d454d9625,81.78
2932699c-078f-45f2-ae10-72d6c806c1df,78.0
29364c4e-c753-40ac-a21a-370e3ddf7bea,77.5
29396db1-18d4-49aa-8af5-6fdce41b9054,81.0
2939d306-3a63-4422-a29a-8bb689c4bf3e,76.5
293bfd48-442f-4617-8ea3-b29bce8fa712,79.5
293edebe-3d53-4eac-91b9-2ef4d66214dc,76.0
2940e3a5-a6f5-4f5e-adcc-da887c8fcf27,78.0
29418d23-14b0-411a-b185-b617bae3898d,85.5
29442057-185c-4f44-95cb-8aab795c540c,77.5
29447d39-f188-405a-b9a6-fe5c76173e6a,75.0
29467dca-4a0e-431f-90bd-d7dde4fd5f08,75.0
2947d250-7728-477d-ba2b-6d6d54efd940,76.0
294daebf-db2f-4d53-bc7b-a7005a87a04a,78.0
294e00e4-2559-4929-8a30-a7032fcf6c88,75.0
294ee77e-f0a1-440f-a74f-12593b4d5f71,81.0
294fe982-2a8d-4055-ae68-d18cf9b3165c,75.0
2951a5b3-886e-4d91-8cac-de81e34265ad,76.5
2952fa40-fa99-46e7-b404-128a10439108,75.0
2956c097-8b3f-42eb-bc5f-7050af8a99c0,81.0
295c7bb9-252c-4072-9544-672c75b41610,76.5
295d1e98-b3b1-4220-908e-286cf64a228c,76.5
295e1503-c626-4e14-bdc1-768e9efcf434,75.0
295e5094-83c2-47fe-9d82-f355900bfca9,85.5
295ecf9d-5ba2-4d83-bf01-e92da24b1c22,75.0
29610049-bce2-494d-aaa2-b1f4f4499db4,81.0
2964e311-2c6a-4552-97ad-990d72eca1d5,85.5
29665738-ddbf-4098-a5f1-de636263c7c3,78.0
29669e48-af65-4f3b-9647-d6465a6762d2,87.0
296a2872-36fe-4f1d-bfac-5a602e4a583b,78.0
296a42c9-875e-43df-b44f-69cc5cfa1a7a,75.0
296bc674-ee9c-451a-91a8-b9022540a016,76.5
296feae8-9b6a-487f-9a9a-20d64efe9b06,75.0
2970a876-a092-47a9-9af3-bfc5f19ca4fe,81.0
2970d352-e8d0-4034-830f-cfda63d7bc53,76.5
2971a649-5f43-4d23-8354-998f419f81d9,81.0
297c370c-885b-4591-b05e-f9766a9aa6f9,81.0
2980bc9c-5dff-482b-8004-165bb25b6ac0,75.0
29822144-f573-4806-8715-e2998e016435,76.5
29824002-de0b-43d8-8d9e-98e9cf2f2709,75.0
2985f38e-646e-454f-9b3b-b28433256737,76.0
2988e417-3ede-45ed-9b7c-b972ef521cd6,81.0
2989460e-718d-4d05-a6f7-62fa6a98e6d9,84.0
298cf70f-9b3e-493f-a369-e5a4bf078cc9,76.0
29903664-bea8-49a0-80e7-a52022947138,78.0
29958da9-e02b-474a-ab36-cf90a9acb6a2,76.0
299825c9-eb31-458c-9f9c-5fbbd2263448,81.0
29990df7-7aa5-4e1c-b919-56bf6efe84c3,75.0
299e3935-7091-473d-8098-244bafecff1d,81.0
299e9152-faac-4c8c-a9c1-f9642f922f91,75.0
299fc2b5-5d1c-4f24-892c-df9e117ff291,75.0
29a29e55-bb18-4ea9-9d1d-740d6a798ea8,75.0
29a3d736-046d-4320-94c6-6548c0042409,76.5
29a54e42-79fa-48cb-9cea-8ba452ae1560,87.0
29ad3f4f-9357-49fa-a5e2-f945268e082e,78.0
29ad48cf-2bd8-4a35-b401-73f1c2da93e2,76.5
29ae8932-c43b-4f08-8a83-373d97c7e168,81.0
29af1b8e-0903-405e-8272-d1343cc1628f,78.0
29b5fd2f-6183-4872-be31-bc4837947e7c,84.0
29b93932-f0ca-4b4d-b320-ec851eae010d,75.5
29bd90e8-df42-4909-bb49-f52fbccef68c,78.0
29be943f-15a8-4428-a04b-875f71db20dd,79.5
29c35fe1-b14b-464a-a54e-3704beba3956,78.0
29c3de98-21fd-4d9e-8cfb-7c1c4b43e84c,79.5
29c8d288-b6b2-454c-a026-53c67fd05a56,76.5
29cc2f87-d828-4f66-9c05-732f302997a4,75.5
29cd0ee3-c820-4dd4-935b-83613a373e27,79.5
29d14a5b-3b6c-45fa-a124-f8fd46952c3c,78.0
29d15f46-c71a-4ae1-aa40-26028c192972,78.0
29d242b2-fde7-4f55-84ae-c3cb3c4948fb,75.5
29d77eee-2002-489c-99ca-329eea435078,75.0
29d7a78f-f041-43dd-8416-c69b2b502fc1,76.0
29d8c64b-2131-4761-8afa-ddeafaf28d35,79.0
29d978f6-30d5-450a-87c9-b7ebefb8c053,81.0
29dc5a40-84b0-4fd6-8341-703070a39df1,78.0
29e074c0-4d95-40d2-bba2-1795b0499242,81.0
29e16d2d-d2d5-4e0d-81d6-ca1f92aa9371,75.0
29e68363-04dd-4d7a-a7f4-c4efaea73532,79.5
29ed6a5d-b5fe-4783-bff3-2f11139c2a5a,75.0
29ee4f71-9393-4f27-a27e-22a8d50df39e,75.0
29f3f798-b051-43da-959f-926347383e0e,75.0
29f5ed26-ea39-4d58-8db2-93ca754cdebc,79.5
29f9d224-ff92-41b6-8db3-60f8c31f4234,78.0
29fce0cb-4970-49b7-87e9-a77547665597,87.0
29ff1da6-eba2-4132-85c8-e45a4a67c2c7,87.0
2a02667c-0b22-4863-96d8-d3a096a248a5,75.0
2a038c36-b769-4fcf-bd6f-4eeee42bc4d6,75.0
2a075fda-1257-4f0e-b2e1-4cd45ddc0f2c,85.5
2a0cfa01-0aa6-4017-bcab-fef54139df2d,79.5
2a0db6db-e39f-4002-8675-67d9f2d3483b,76.0
2a12367b-27b6-45d7-bec3-b55c65d3bc5a,75.0
2a12b71f-8e10-457e-b3fd-f241acf3d5de,76.0
2a13ebcc-b160-418a-8662-8d4a8206b42b,76.5
2a161cca-5973-4f72-b6fd-d25b27d1340b,79.5
2a16abd0-93db-426a-b76b-40cc0e5937ee,81.0
2a181fdb-efb4-4eed-92af-6db8fa89cec4,84.0
2a190b1f-fc3f-49f8-a671-127f7ca53f80,75.0
2a1924a7-d94d-4c73-9f4d-6164043f4d34,76.5
2a1a31ee-22c8-4125-a671-4cb0630c4b36,87.0
2a1ea5ad-f1cf-4f46-8724-115a1e512478,76.5
2a20812d-5ec4-4446-98a9-629af404c459,79.5
2a255c60-047b-4b17-ae5c-deac455b838f,75.0
2a288898-d530-4b89-b377-10ec586a385b,79.515
2a2a8b94-5318-45c6-bbc9-108596587245,78.0
2a2aeb31-3101-4773-8064-6accdcf1f81e,76.5
2a2af881-1ee4-4a61-bc15-3bb04e20f006,75.0
2a2b061c-9afe-41ce-8948-b32d76901347,75.0
2a2daa14-5e77-406d-b05d-130f906ba234,76.5
2a2db6c3-0b69-465b-b78f-d8a89552025f,76.5
2a30290b-34ff-4dc2-9237-0ce5510fef8b,75.0
2a3039ca-e701-4972-bdb9-b5c478d2a411,82.5
2a307df2-fee5-4cd9-901f-79a81de317ab,75.0
2a34ec93-b4e8-4977-b8da-dc95a678cf54,75.0
2a353b32-cf18-40a0-8d3b-3b22631ebebe,84.0
2a390cf7-7a33-4517-9da7-e9f1684207ce,79.5
2a3a3be5-58b7-431b-9a61-3e2c8eb71821,75.0
2a40a81c-e04d-4b6a-a5c8-2fba27dd7160,75.0
2a438112-42e9-43f3-b5fd-2f0749cab47e,79.5
2a450829-47a6-48f0-a139-2f7112fc7f00,75.0
2a45f6cc-5b99-4d23-bbeb-be3d97d6f426,78.0
2a48740f-e378-452b-a13a-6fc246507af6,75.0
2a499f07-bc82-47b8-866d-5cc88bba3f31,75.0
2a4ad347-fc05-4fe3-bf80-085d32600b76,81.0
2a4cfb07-0d60-446b-9a6e-ef9c34efedf9,81.0
2a4d72b2-895f-493d-b7f1-65d45d73908f,75.0
2a4d82a2-9677-4841-aa3c-19f21d6eb096,75.0
2a4dba0c-c682-4537-afab-3bcedd8a702f,82.5
2a4fd9c8-c737-4ef1-9832-543a95c75ca7,75.0
2a540f3f-deab-4c7e-8bde-94c20f45589a,81.0
2a559336-af78-4222-83c0-bcccec762398,75.0
2a568d19-504c-4f51-bd1c-ba181794bd2c,76.5
2a56a858-30c0-4c15-a8c7-c3b4d9e8a26a,75.0
2a5754ee-ba7f-42e0-8806-a71bb5713e38,76.5
2a594e01-232c-46f5-8549-645bfe2bca27,78.0
2a5e4d4b-3b06-46b3-a495-cd02391abce6,75.0
2a634664-5690-47eb-bd01-c2fd7cf3cd9f,75.0
2a66a139-bc06-4284-aff1-9f7f4e9872b1,78.0
2a67153b-65c6-4d9b-ba3c-799fadb8348a,79.5
2a6b3ad3-f899-457d-8b9b-8f3131a067b3,81.0
2a6c1fd1-7ca7-415e-8906-4c2cc156a549,75.0
2a6e250f-c4ac-4f01-966c-a92d03726266,81.0
2a718bd6-efdb-49ae-ac0c-c57bd0755440,78.0
2a745ac7-7676-40e7-add7-4b04ccaaaeed,82.5
2a7555bd-386c-4bd1-b4a0-d395e5c236b9,78.5
2a75f349-6d13-4180-ae51-a7fc7bc5bfe1,77.0
2a795fe7-c921-4fac-93ec-3e4186190bbc,81.0
2a7f388f-b1bc-4002-b021-1887e1b1ae7e,78.0
2a7fa3d7-5c85-40be-8d08-056988743b0d,75.0
2a838c09-d890-4fd2-b7d5-e1e16d437e80,76.5
2a839871-9055-4102-a1e4-ea64e66c68ba,76.5
2a876a78-fea0-42a7-b9d0-b88bc58f6dc5,76.5
2a894e38-04f4-4f36-9a2e-f678f74c3385,78.0
2a8a19e9-13af-423e-8770-4311bc1469a3,85.5
2a8b2d69-62aa-4b29-94d4-d5195ba25ac4,76.5
2a9178ed-40ef-4a92-a7fd-a576724687de,84.0
2a975e43-9049-44ea-9d63-79896dddb1f7,76.5
2a9a4b9e-1bdd-4734-b6c7-19b8495e520d,79.0
2a9c1fbd-7c84-453f-b914-7daa351b7285,85.5
2aa5ce7e-c2ce-4f77-951e-d67dfee19aa0,81.0
2aa68347-1367-4270-834c-59f2c2db6b16,78.0
2aa756b9-a452-4845-8232-889122fddbcf,85.5
2aa98478-19fc-4111-9aa9-99630f896610,75.0
2aac21f8-0bb6-4a85-baa1-748e3168c2ac,75.0
2aaf33de-5797-4c8a-ab11-96805dea153e,84.0
2aaf3adb-fcb0-4afb-b0e4-1cb0b7a75746,84.0
2ab19678-26cf-4819-bfab-4efb701aff70,77.5
2ab2c9fd-c51a-4ae5-83bc-d00748f218dc,81.0
2ab7a364-6e10-46de-8ea2-692964abd5a7,78.0
2ab97b68-c89e-42f7-8bc3-682691f9afb4,75.0
2abd88b1-f195-4139-af06-4ec0031bc268,77.0
2abddd9d-94f4-4870-93e3-36f2ce6ef40a,81.0
2abe6a53-18b2-4b04-bcc1-97bc9e32faf7,75.0
2abfd631-bf40-484f-b5ee-3d6640743452,76.5
2ac09760-5f91-4b8e-95e9-f19ee7731906,75.0
2ac20cb5-7145-4087-8ce7-f07b118084fa,80.0
2ac4eeb0-75a0-483c-a0ec-dd5090e2fc75,76.725
2ac6af7b-26ca-4a39-9e77-5207867ac030,79.5
2ac92939-7018-4ac8-b65e-4c9fdb26bb66,79.5
2acada6c-be05-495c-bb54-e45af650f165,77.5
2acc8ce1-0901-4254-a41d-edda5ddfc1f9,77.5
2ad55036-f936-4be5-8ba7-3ed39e2e04f6,76.5
2ad9a945-49c6-491d-ad4a-3ff042edf7c3,76.0
2ad9e488-47b4-4c0c-8a28-b0c6a27b9238,78.0
2ada9c3f-0db4-4aa2-9631-bd97db4ccc5b,75.0
2ae2d3f4-1f9c-4d42-8704-0f6f9099673e,82.5
2ae39cfb-3a29-46e3-92ee-c24e35b3bbad,81.0
2ae47d3d-d6d0-4799-aa3e-c9ea342ce1f8,75.0
2ae6d449-2284-4805-9175-8e6b66425ebc,78.0
2aeebbd0-2697-4299-904c-3c61abeae612,78.0
2aef3767-3827-41cb-bce6-d9188a5cf143,79.5
2af29bb5-b1ff-4908-b13e-c074a0698aa2,76.5
2af2f367-3237-4409-a314-28d40a2f9df3,76.5
2af34249-af66-433c-b348-4680ab70933b,78.0
2af54557-6428-4575-8980-08339e8e8915,87.0
2af803b3-21da-4a32-a1b6-37e6df18d52a,75.0
2af932d2-0b8a-4936-b7fb-e0d1f042467f,82.5
2afd331b-ee76-4205-a584-18101576a5ab,75.0
2afdd34e-03dd-4ce9-8a27-d401f429eaf5,78.0
2afe5900-7a01-4f6e-b6da-b007add4e0e0,81.0
2b018021-3567-4c8b-89b7-cda819459f3a,82.5
2b01e32d-704e-425a-ab70-0bb3e0560c0c,77.0
2b020dc6-29c3-44c3-83ef-9e5fc9721785,77.5
2b07e73e-a7ee-4e6c-a56a-7a955fb371c6,81.0
2b09e9b2-4431-4b74-88d5-79efeef45d6e,75.0
2b0b7df9-942b-4189-b3f9-4d4d6831f656,76.5
2b0e68d7-ae96-4302-a59c-f60105b6f166,76.0
2b12d627-0338-4787-8568-af741d48da34,76.0
2b1ae2fd-666a-4fcc-99d6-5b4125782add,82.5
2b1ae62c-f14b-4894-b599-befc0b796fda,81.0
2b1b0575-18e9-4b5f-8fe0-923f09821919,75.0
2b1c9a71-1590-435c-b89c-24ed01680966,84.0
2b1f5ee7-a6f2-450d-bc2f-aa5b8119cd0d,76.5
2b1fd770-9d4d-4caf-8365-2499a3c3fbb9,84.0
2b223170-f85c-40aa-bd38-22256c1167dd,76.0
2b2343ef-ad1c-4da0-9d8f-28e239a748d0,78.0
2b2601ba-ec3a-47f8-a1fa-3a60a162e859,82.5
2b262af0-3470-4a64-bd33-694d7686b8e3,78.0
2b26a9f8-3d2d-4b9e-81ee-97cde1f3f2db,78.0
2b28e1c1-f5ba-4ec2-adcb-71f4cd803708,82.5
2b2bd3df-2db5-4b0b-b1d0-aadda48715e5,76.5
2b2d613a-f4dc-4c23-9688-b948720f7a80,84.0
2b2facd8-e542-4cc2-9140-b60d95ec8393,77.5
2b32dea8-9b3a-4b52-817a-9873dddccc9c,79.5
2b344d6f-23b3-4130-bb95-6fd17ea4238e,76.5
2b3784a7-ac60-4f5b-b763-89d58b38f150,75.5
2b3bd58d-7067-450c-9dc6-243dd845ea60,88.5
2b3e4a06-86f8-42cb-b1e3-48af01615a76,76.5
2b3f5dbd-8b74-4868-8c10-3fe1cc09fe09,79.5
2b40e469-489c-44d0-8664-350acd23226a,78.0
2b45ade4-fac2-45a8-b4a7-bc09f443e991,77.0
2b46d39b-6cbf-4c54-bb1d-d1d97a1f9fcf,75.0
2b4c464b-86fb-4988-8ba7-cf59469142c3,79.5
2b4e8895-f67d-48df-a0ca-ee115de0ceb0,84.0
2b4f6833-5ed8-419f-a468-168fea827dcb,77.0
2b4ff880-daca-45aa-95f4-0c0974fbe237,75.0
2b502600-0cf9-414d-b557-e0855e7d5851,79.5
2b511f3b-0628-4584-81c7-66ec46947e97,75.0
2b51b060-26fc-4a67-bf3f-b0a97c298e8f,76.0
2b560175-fbe4-4b10-a1c5-3c959eb66003,85.5
2b5773e5-4f2e-4155-8a9c-f04e1db1a917,81.0
2b599819-3cd3-48c8-ad22-3a7589213f48,85.5
2b5aa393-f51a-4589-ad22-221e303fec9e,76.0
2b5af810-3c58-4a04-805a-eff3544101eb,75.0
2b5b9c0c-0ee4-43c7-8e4a-d0e69ff0f937,79.5
2b5fb8d0-2a02-478a-a2c8-b8856b63b48d,82.5
2b6307e2-fd79-4a12-aa8a-2c08ce109306,77.0
2b69b16e-dca3-42de-89e6-5a20c6749eb0,77.55
2b6c0172-d69b-444b-b089-bd03ab0aaec2,75.0
2b6c7337-2f15-4e18-8ad1-f72d8fa143f9,75.0
2b6c97c9-aabf-4f4a-bf7e-0b4111f30193,76.5
2b7252e5-8c28-42ed-988a-4f061c45fab9,75.0
2b72de5f-5033-4189-9a98-22dc420129e0,76.5
2b739ac3-459b-4d1a-87e6-5d5dd9c6f7ba,78.0
2b760d08-3a62-4414-82a0-8cc9ebe62adc,78.0
2b77c8d0-defd-4b17-baaf-460d9a988f89,78.0
2b78e8d6-5f90-475b-b731-0a16568695c5,78.0
2b798348-98c6-4add-9f82-030a750b5363,77.0
2b7be58b-93a9-4417-9644-5ec8c2d00a66,84.0
2b7d7466-bdad-4a7d-bf69-44c08175ae1b,79.5
2b83ceba-54cf-4bab-8921-47180f304f9a,76.5
2b8a70ea-01c8-452b-9a2e-0d38d46e5060,76.5
2b8af2ad-2572-4584-b2a6-750b22afab21,84.0
2b8c059a-0d1c-46a8-919c-042920121540,76.5
2b8fdf32-e009-4a0f-810a-1e0080f60bb7,75.5
2b905308-32a9-40eb-a3e9-a44fe01b42ba,78.0
2b9313ca-fbd9-4ea4-a6c7-04c0f3301e73,78.0
2b97df8d-5fb2-4b5f-bbfa-654209a4257e,78.5
2b9bcc53-f97d-4554-af1f-762f95f57a7f,76.5
2ba0edc9-2dd3-420f-9d44-2f0d96fbf630,82.5
2ba3d940-c206-4fa2-8bd0-2dad772d43cc,76.0
2ba3fa99-4617-4f49-9435-9e7544f69b38,78.0
2ba91a9a-55cf-410f-829e-d1ef1001c744,77.0
2bac28c8-192d-489f-9da1-b8578ec06c2a,84.0
2badcf02-19f9-408f-be24-a91891e64218,78.0
2bae7472-ac76-4a08-bc86-3960bfc88e99,82.5
2bafc729-ff46-4fd9-bba9-ddafe2731e7c,75.0
2bb12526-a8f4-41ef-b18c-c50938378c79,78.0
2bb3273a-d93b-4c3d-a8ae-3cd04103f85f,81.0
2bb5863d-b879-4047-8c71-e60d0d1884a4,76.5
2bb6ed26-6c09-4d6d-8c56-c5254542f5d6,81.0
2bb7257e-0cbd-4105-a185-d0b634bc1107,76.5
2bb96bfe-6842-4065-a080-e89942c10cac,79.5
2bbb6477-e2a9-4111-8e2c-2a4be0036ee4,75.0
2bbbea5f-e69e-401d-899f-7ec9f241b591,75.0
2bbe2fe1-e518-4f92-b004-4c32763bd66c,81.0
2bc341d3-1878-495e-b1e6-064226961ebe,78.0
2bc6fadc-0529-4703-94fe-d08453239a87,75.0
2bc92111-8a4e-4ef8-9df1-ef503a8f5500,84.0
2bccebb5-16f6-42e4-a414-9609114ca1f1,76.5
2bcf87be-f84b-4a68-abe2-19e4131a511e,76.0
2bd04a62-6e8c-4c0d-a091-cee88b839d04,75.0
2bd18b28-cf4c-4c75-9ea0-ada87e1a9e0e,78.0
2bd261cd-fcba-4a30-b20e-736dcb3d6945,78.0
2bd5635a-1c2a-468e-abe5-62caf829021f,75.0
2bd6f0a6-0bfc-45f0-a3a4-7e945623267a,79.5
2bd72123-d8c2-4c4b-9d5b-cf847f302cdb,79.5
2bd9699b-6418-4257-89b6-7914bad72dd0,75.0
2bdba707-e582-4ef5-a35e-a7c2350e4c09,82.5
2bdebe68-e850-4870-9fd6-e048f5f0fd8a,79.5
2bdf9846-3713-4b2a-98be-9496daf41329,78.0
2be2b56b-4fea-4d09-9f02-65ca483e6de4,84.0
2be2dcf0-2afb-4219-9156-46b247eb642b,84.0
2be576eb-32e5-4807-8087-60ddd3f459fe,78.0
2bed12d4-1f08-442d-8248-8e920caecf70,80.0
2bf22552-5601-432f-905c-96c66b373127,75.0
2bf23d98-c8e0-4ef6-ad89-e0b74ac8c7e0,82.5
2bf4f734-e756-40c3-8d71-39ebca54ed0e,84.0
2bf602ea-cd0a-4e56-99f4-3acad3f1dce5,76.5
2bf6c16b-13a2-40c1-bf40-ba85f568aa53,77.0
2bfadc61-4b71-41e7-95f5-5417d667f63e,79.5
2bfcc47c-0014-447a-b48e-12b310d8cdc6,77.0
2bfe8762-caee-41fe-9bf3-3772e256771b,78.0
2bff9355-c649-40ee-a495-02ddb90fd67f,79.5
2c007bb5-833a-4d5f-8cdb-f27b2a622634,78.0
2c018e56-0eb8-449d-86c9-ea555ff34e6a,75.0
2c04ffe0-1749-4634-b691-59195a77e0e3,78.0
2c0548a7-f1fd-4714-ac06-3e36dda1bb01,78.0
2c08b4ae-d4f1-48dd-b1b3-dfa852262d1f,78.0
2c10b063-e166-4c5b-957f-12143c09fad3,78.0
2c144136-7407-45bd-8a9e-9c429f8ccf35,82.5
2c18bf09-1443-48c0-9451-1eaf98064276,79.5
2c1c50fa-3313-400f-8940-5c52d2df7a59,84.0
2c2172b5-95a0-481c-a795-bb101000654f,84.0
2c267aa5-2424-4320-9cfe-0bb8ceb3736d,84.0
2c269da2-efff-4f7b-a670-9210ba1d7045,75.0
2c27be2a-005b-4aef-886c-e52f9ddcf9c0,78.0
2c2ae669-37f9-4fb2-aaaa-111312e03fb1,76.5
2c2af595-ace7-416f-876e-a17061d4e8fa,76.0
2c2b768f-eb78-4ef0-95f0-bac42909b2c8,75.0
2c2eeaf0-c176-43b7-a269-76d5afb0e013,75.5
2c3045db-7619-40ef-b68e-7a87c3f31a68,79.5
2c319f9b-b41a-4694-abf3-8ae70062d827,81.0
2c3290fe-9826-41e5-951a-6eb231bb8015,84.0
2c3b3c49-645d-4822-994d-96b7ba7d50ae,78.0
2c3b6b0f-bcd2-42a8-859a-e11cbf1e602f,79.5
2c3bda8e-18da-42d4-912c-d78d41c397c0,81.0
2c3dfafe-06df-4664-92f6-675b62fa1c19,82.5
2c3fee96-1c75-44d6-a18f-f2d607af00b7,82.5
2c416945-e9f6-46fe-b030-4ea12e5c746d,81.0
2c42fcf8-0b8f-4f6a-b47d-da20c7dff631,75.0
2c4431f1-c9b7-45c8-801c-b4ac6e5ad4c3,81.0
2c473383-a071-4887-a5de-8bb6891cffee,75.0
2c4b44c2-9048-4ff6-9972-c38e547563b1,75.0
2c4d44c2-78d4-4be3-86fd-b74ae922d501,87.0
2c512a2e-d039-4bb2-8706-11fad44fcd5c,75.0
2c555e48-fd31-4bf0-9a87-df131e48812e,88.5
2c56c909-ff8a-4c7e-b1c4-a9b5249ccc72,79.5
2c5b9a40-cec8-4ac1-b5e9-e5804f5f20cd,75.0
2c5c3734-28d9-430b-a97f-3f88539b567c,75.0
2c5d413c-7fe7-4def-a163-00631aad92c2,79.0
2c5d8f55-ff14-4838-af9c-1840625aa82c,78.5
2c5ee969-e54a-449a-a0a9-c355a0be73d9,81.0
2c5f46ca-a9a6-4b13-99ed-2523d6baaeef,82.5
2c5fe78f-42d3-4b86-a81d-25e4fca5f255,76.5
2c64eaed-8373-4dec-954a-83dae7cc1bae,75.0
2c673db7-9854-4f08-b526-440b2ceaecaa,79.5
2c6bc723-9c85-4fb9-9eb0-6fa44ad11bf1,78.0
2c6c76f6-562f-493c-abef-34bd0554bb81,81.0
2c70a48b-6258-4911-b51a-d3d371616221,76.0
2c7469d4-599c-4a17-a129-66862e89e78d,85.5
2c7587b1-5058-44e5-86e2-837852f6109d,78.0
2c7aae39-83d0-4910-8ed4-d42ab4c4c818,87.0
2c7ce8f1-0abd-4041-ac27-a7e2cff77b6d,79.5
